time,open,high,low,close,"BTCUSD, BITSTAMP: Open","BTCUSD, BITSTAMP: High","BTCUSD, BITSTAMP: Low","BTCUSD, BITSTAMP: Close",Basis,Upper,Lower,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,Volume,Volume MA,EMA,EMA,EMA2,EMA3,Histogram,MACD,Signal,MF,K,D,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Detrended Price Oscillator
1431475200,241.03,244.14,235.06,235.97,241.03,244.14,235.06,235.97,233.75950000000051,246.87270475699904,220.646295243002,9294,8289.000000000018,9294,8289.000000000018,9294,8289.000000000018,9294,8289.000000000018,9294,8289.000000000018,238.31689852979298,237.10981396861825,236.13473049294797,240.35743488953668,1.1023003089064356,1.1213287520149606,0.01902844310852503,55.12366150881466,69.55617118417192,78.73348074189404,49.719159434067336,52.16330378839167,NaN,NaN,8.416666666666572
1431561600,235.97,239.7,232.22,237.13,235.97,239.7,232.22,237.13,234.1040000000005,247.1912493671898,221.01675063281118,7476,8238.400000000018,7476,8238.400000000018,7476,8238.400000000018,7476,8238.400000000018,7476,8238.400000000018,238.0531433009501,237.11269768738708,236.22520953904362,240.24216935776752,0.802308744400386,1.0219143736090075,0.21960562920862153,45.89023472042323,56.65040688676802,69.27120529663434,50.77222547766877,52.07718909612837,NaN,NaN,9.45761904761892
1431648000,237.12,239.28,235.12,237.37,237.12,239.28,235.12,237.37,234.6665000000005,247.29167211759886,222.04132788240213,4479,8199.150000000018,4479,8199.150000000018,4479,8199.150000000018,4479,8199.150000000018,4479,8199.150000000018,237.90133367851675,237.1494551606175,236.32928139913056,240.1395918807044,0.5855356301503614,0.9515251668965732,0.3659895367462119,51.20120422970229,45.17231867387121,57.12629891493705,51.00087973831596,52.28573669901387,NaN,NaN,8.9742857142856
1431734400,237.39,237.4,234,235.66,237.39,237.4,234,235.66,235.4735000000005,246.0140925354782,224.93290746452283,3048,7789.8000000000175,3048,7789.8000000000175,3048,7789.8000000000175,3048,7789.8000000000175,3048,7789.8000000000175,237.40325952773526,236.93667585195786,236.26843763557324,239.97960645639353,0.3065068345738161,0.749123079963482,0.44261624538966593,51.797063557939744,43.74475365741865,48.52249307268596,49.24575710686293,52.21283405272626,NaN,NaN,6.344285714285633
1431820800,235.43,237,234.15,235.97,235.43,237,234.15,235.97,235.9105000000005,245.7491207874393,226.0718792125617,2608,7230.700000000017,2608,7230.700000000017,2608,7230.700000000017,2608,7230.700000000017,2608,7230.700000000017,237.08475741046075,236.79857930167816,236.24130694143022,239.83640622580805,0.1312976244078805,0.6067382758995166,0.47544065149163606,50.94164696667443,40.16305569510843,43.02670934213277,49.58447981904063,51.89246714751913,NaN,NaN,6.387142857142777
1431907200,235.69,236.94,231.44,232.87,235.69,236.94,231.44,232.87,236.2960000000005,244.95269082265426,227.63930917734675,7407,7134.650000000018,7407,7134.650000000018,7407,7134.650000000018,7407,7134.650000000018,7407,7134.650000000018,236.14814465258058,236.2373536871527,235.9348244922093,239.58760600345775,-0.1875722120889446,0.24097538638045535,0.42854759846939994,43.45635638229736,25.865898774871805,36.5912360424663,46.25972449813953,51.37479893341164,NaN,NaN,2.8409523809523023
1431993600,233.03,234.24,230.86,231.4,233.03,234.24,230.86,231.4,236.5920000000005,244.07430071562234,229.10969928437865,5468,6976.250000000017,5468,6976.250000000017,5468,6976.250000000017,5468,6976.250000000017,5468,6976.250000000017,235.09300139645157,235.5463031604166,235.52256772019027,239.29519150333425,-0.47531975522844594,-0.16560209556615746,0.3097176596622885,44.89018281334302,14.58290701470367,26.870620494894638,44.72816001866354,50.94582385848486,NaN,NaN,0.3899999999999295
1432080000,231.4,234.86,231,234.43,231.4,234.86,231,234.43,236.50350000000054,244.04389859682135,228.96310140317973,7789,6742.5500000000175,7789,6742.5500000000175,7789,6742.5500000000175,7789,6742.5500000000175,7789,6742.5500000000175,234.94566775279566,235.3868312803571,235.42324338199114,239.12143466392945,-0.4402134090900106,-0.2405491017002248,0.1996643073897858,53.26356396141514,12.940700207117137,17.796501998897543,48.51212565033905,51.16067961963359,NaN,NaN,2.536190476190427
1432166400,234.4,236.52,233.75,235,234.4,236.52,233.75,235,236.70350000000053,243.85136758403732,229.55563241596374,4570,6639.450000000017,4570,6639.450000000017,4570,6639.450000000017,4570,6639.450000000017,4570,6639.450000000017,234.95774158550773,235.3315696688775,235.38476671090103,238.9742405687891,-0.3605769501325574,-0.251056880275911,0.10952006985664643,49.8975335476982,23.30908344948736,16.94423022376939,49.21646683616768,50.94688046876818,NaN,NaN,2.3161904761903997
1432252800,235,240.9,232.92,238.99,235,240.9,232.92,238.99,236.96150000000057,244.04810504042064,229.8748949595805,10419,6946.350000000018,10419,6946.350000000018,10419,6946.350000000018,10419,6946.350000000018,10419,6946.350000000018,235.85379901095047,235.8542025733236,235.71251519172822,238.97480340561805,-0.03812631586036154,0.06186217503119451,0.09998849089155605,50.34125482131875,51.90807978712565,29.385954481243385,53.963905058544206,50.76158893010711,NaN,NaN,5.496666666666613
1432339200,238.8,240.67,237.4,237.76,238.8,240.67,237.4,237.76,236.8995000000006,243.9351960564582,229.86380394354296,3188,6888.8000000000175,3188,6888.8000000000175,3188,6888.8000000000175,3188,6888.8000000000175,3188,6888.8000000000175,236.27739923073926,236.1264593485631,235.89865017429838,238.93141756970311,0.08657083679165004,0.2082020368811186,0.12163120008946857,49.00697256603785,66.70679698782338,47.3079867414788,52.33954155652343,50.5363555133073,NaN,NaN,4.014761904761826
1432425600,237.87,241.64,237.66,239.22,237.87,241.64,237.66,239.22,236.94350000000054,244.0255343827861,229.86146561721498,2871,6659.250000000017,2871,6659.250000000017,2871,6659.250000000017,2871,6659.250000000017,2871,6659.250000000017,236.9313105127972,236.56839372733978,236.200591067544,238.94172408507086,0.2522553107124386,0.43695033848001685,0.18469502776757823,52.70367659391493,85.42809880396908,68.0143251929727,54.105470414449684,50.61262142979116,NaN,NaN,5.354761904761801
1432512000,239.69,240.1,233.1,235.59,239.69,240.1,233.1,235.59,236.96700000000055,244.02776228171993,229.90623771828118,5585,6508.0500000000175,5585,6508.0500000000175,5585,6508.0500000000175,5585,6508.0500000000175,5585,6508.0500000000175,236.6332415099534,236.42862319486267,236.14508278867635,238.82201965346118,0.1095375399335437,0.32161695268450785,0.21207941275096415,43.50650621234887,72.2601592328753,74.79835167488925,49.222162282508755,50.22185130561585,NaN,NaN,1.6699999999998738
1432598400,235.72,237.96,234,235.71,235.72,237.96,234,235.71,237.32800000000057,243.2674599080141,231.38854009198704,8551,6507.000000000017,8551,6507.000000000017,8551,6507.000000000017,8551,6507.000000000017,8551,6507.000000000017,236.42807672996375,236.3259627384537,236.1055298078876,238.710876094409,0.020067299400945926,0.23716353700214654,0.21709623760120061,43.48622114627782,63.3520763570417,73.6801114646287,49.38479699221366,49.86106106310749,NaN,NaN,1.4504761904760812
1432684800,235.71,237.35,234,235.17,235.71,237.35,234,235.17,237.24300000000054,243.25446604406602,231.23153395593505,8522,6381.450000000017,8522,6381.450000000017,8522,6381.450000000017,8522,6381.450000000017,8522,6381.450000000017,236.14850412330514,236.16082520438889,236.02048164353417,238.5844162338944,-0.0735036384522601,0.1252166895358755,0.1987203279881356,43.955677322196614,45.853636713982745,60.48862410129991,48.629982301345855,49.78326269648453,NaN,NaN,0.4561904761903577
1432771200,235.32,236.8,234.87,236.46,235.32,236.8,234.87,236.46,236.90600000000055,242.26406830853213,231.54793169146896,4954,6155.900000000018,4954,6155.900000000018,4954,6155.900000000018,4954,6155.900000000018,4954,6155.900000000018,236.21772542923733,236.20356446090477,236.06043785775833,238.50854422554102,-0.047785816314792534,0.13898805759464494,0.18677387390943748,51.6029605435894,51.200876005631876,53.46886302555211,50.57349596766018,49.76906773148391,NaN,NaN,0.9628571428570751
1432857600,236.46,236.52,234,236.03,236.46,236.52,234,236.03,236.60950000000054,241.44707573573177,231.7719242642693,6119,6190.500000000017,6119,6190.500000000017,6119,6190.500000000017,6119,6190.500000000017,6119,6190.500000000017,236.1760086671846,236.17876953791838,236.0576707797803,238.42002478891456,-0.05830574938052541,0.11389168718378073,0.17219743656430614,45.01830848633999,53.017489916991984,50.02400087886888,49.895845567697464,49.69013671929688,NaN,NaN,0.2642857142856201
1432944000,236.03,236.03,231,232.11,236.03,236.03,231,232.11,236.25850000000054,241.32681836006597,231.1901816399351,4167,6225.8000000000175,4167,6225.8000000000175,4167,6225.8000000000175,4167,6225.8000000000175,4167,6225.8000000000175,235.272451185588,235.5975167467872,235.6987916179821,238.19466676073904,-0.3135780892177443,-0.21977517495787424,0.09380291425987006,44.43053958450355,39.1477621094831,47.78870934403566,44.09519994438581,49.32223977911993,NaN,NaN,-3.952857142857198
1433030400,232.11,232.51,228,228.91,232.11,232.51,228,228.91,235.63900000000052,241.10429743005628,230.17370256994477,4312,5959.350000000018,4312,5959.350000000018,4312,5959.350000000018,4312,5959.350000000018,4312,5959.350000000018,233.85857314434622,234.64215721153187,235.0816287436201,237.86307151928406,-0.6622112722610853,-0.7339611760664866,-0.07174990380540128,40.468373661655896,18.369466051289475,36.844906025921524,40.006449945879794,48.638094788179885,NaN,NaN,-7.579047619047685
1433116800,228.91,231.2,220.65,223.51,228.91,231.2,220.65,223.51,234.76300000000055,241.86299464780845,227.66300535219264,12140,6148.350000000018,12140,6148.350000000018,12140,6148.350000000018,12140,6148.350000000018,12140,6148.350000000018,231.5588902233804,233.05184903845588,234.02966249420007,237.35046182216678,-1.1899748425395922,-1.5592184569798917,-0.3692436144402994,38.513616763653964,-1.1842378929335004e-14,19.172409386924198,34.23712507195806,47.77933768630977,NaN,NaN,-12.921904761904898
1433203200,223.5,226.38,221.34,225.18,223.5,226.38,221.34,225.18,234.2235000000005,242.4284430832279,226.01855691677312,7701,6068.700000000017,7701,6068.700000000017,7701,6068.700000000017,7701,6068.700000000017,7701,6068.700000000017,230.1413590626292,231.92729917581934,233.22514772200006,236.91580247137512,-1.3484445541986654,-2.054799307188631,-0.7063547529899658,37.68157552639886,5.05623166444174,7.808565905243744,37.25089377718116,47.245247240489604,NaN,NaN,-11.632380952381055
1433289600,225.17,226.99,222.57,224.27,225.17,226.99,222.57,224.27,233.58050000000054,242.7343068036716,224.4266931963295,5771,5983.450000000017,5771,5983.450000000017,5771,5983.450000000017,5771,5983.450000000017,5771,5983.450000000017,228.83661260426715,230.83339929355944,232.4110433836364,236.464166668826,-1.4287169802903241,-2.492250978352871,-1.063533998062547,36.10797047041592,8.47577006349132,4.510667242644361,36.2753421666849,46.37119127737145,NaN,NaN,-12.729523809523926
1433376000,224.8,225.98,222,222.99,224.8,225.98,222,222.99,232.86150000000052,242.9254957769766,222.79750422302445,4774,5998.200000000017,4774,5998.200000000017,4774,5998.200000000017,4774,5998.200000000017,4774,5998.200000000017,227.53736535887444,229.7129136801938,231.5545848942149,235.98294643065364,-1.4761250501165981,-2.9086903107082946,-1.4325652605916965,30.920423984525627,9.57310810384582,7.701703277259639,34.89119380625455,45.34795748952051,NaN,NaN,-14.020000000000124
1433462400,222.99,225.9,219.03,224.4,222.99,225.9,219.03,224.4,232.2985000000005,242.91778486288166,221.67921513711934,8364,6264.000000000017,8364,6264.000000000017,8364,6264.000000000017,8364,6264.000000000017,8364,6264.000000000017,226.84017305690233,228.9539260115947,230.90416808564993,235.56926977241602,-1.325415265517567,-3.0893343424886552,-1.7639190769710882,19.51601475568127,10.344585608140909,9.464487925159363,37.71073322156011,44.18701664402165,NaN,NaN,-12.479047619047748
1433548800,224.4,225.26,223.07,224.99,224.4,225.26,223.07,224.99,231.74950000000052,242.68341325185145,220.8155867481496,2742,6270.700000000017,2742,6270.700000000017,2742,6270.700000000017,2742,6270.700000000017,2742,6270.700000000017,226.4290234887018,228.38765086708116,230.36651644149993,235.19143870911546,-1.107739098726623,-3.148592950379367,-2.040853851652744,18.928745426390407,14.753046102658146,11.556913271548304,38.9030066326989,43.22726414946275,NaN,NaN,-11.917142857142977
1433635200,224.95,225.48,221.86,222.7,224.95,225.48,221.86,222.7,231.24100000000053,242.8446096107633,219.63739038923774,3284,6064.5500000000175,3284,6064.5500000000175,3284,6064.5500000000175,3284,6064.5500000000175,3284,6064.5500000000175,225.60035160232363,227.575129314641,229.66956040136355,234.74531589807563,-1.0407707556045103,-3.341817296158382,-2.301046540553872,15.439448015389019,17.295697737655818,14.131109816151636,36.021051713750445,41.93551995655566,NaN,NaN,-14.525238095238251
1433721600,222.65,229.4,222.31,228.17,222.65,229.4,222.31,228.17,231.07950000000056,242.75942204592462,219.3995779540765,8954,6238.850000000018,8954,6238.850000000018,8954,6238.850000000018,8954,6238.850000000018,8954,6238.850000000018,226.17138457958504,227.66011084112085,229.53323672851232,234.51048318743008,-0.5741765495653208,-3.018767227510523,-2.444590677945202,24.728776168730263,36.0032538913541,22.683999243889364,46.26164090191081,41.7240541436558,NaN,NaN,-9.03571428571442
1433808000,228.05,230.79,226.67,228.7,228.05,230.79,226.67,228.7,230.79300000000052,242.41106713696405,219.174932863037,9088,6303.8000000000175,9088,6303.8000000000175,9088,6303.8000000000175,9088,6303.8000000000175,9088,6303.8000000000175,226.73329911745503,227.80866643524644,229.4574879350112,234.30296593073615,-0.19551482873896342,-2.688984213868906,-2.4934693851299428,34.68410179493996,54.511774823072166,35.93690881736071,47.14441975099404,41.564027197854394,NaN,NaN,-8.164285714285825
1433894400,228.7,229.75,226.83,227.88,228.7,229.75,226.83,227.88,230.43700000000052,241.95350485168825,218.9204951483128,6224,6386.500000000017,6224,6386.500000000017,6224,6386.500000000017,6224,6386.500000000017,6224,6386.500000000017,226.98812153579837,227.81885694449696,229.31407994091927,234.07357429035272,0.0224742124662054,-2.465376619547186,-2.4878508320133914,35.69495782777358,74.64549532884246,55.0535080144229,45.88840948453044,41.36820056808187,NaN,NaN,-8.515238095238232
1433980800,227.8,229.57,227.25,229.03,227.8,229.57,227.25,229.03,229.93900000000048,240.77426815538283,219.10373184461812,4710,6101.0500000000175,4710,6101.0500000000175,4710,6101.0500000000175,4710,6101.0500000000175,4710,6101.0500000000175,227.44187230562096,227.99187738099738,229.2882544917448,233.89344663712583,0.25399895952660767,-2.1703521326051316,-2.4243510921317393,35.398006668486715,79.36843435986036,69.50856817059166,47.98150639729645,41.183058455913034,NaN,NaN,-6.878571428571547
1434067200,229.14,230.7,228.29,229.4,229.14,230.7,228.29,229.4,229.5210000000005,239.74492468668439,219.2970753133166,5858,6234.5500000000175,5858,6234.5500000000175,5858,6234.5500000000175,5858,6234.5500000000175,5858,6234.5500000000175,227.87701179326075,228.1930377551406,229.29841317431345,233.73296640008562,0.4315140221842362,-1.884958564401444,-2.31647258658568,42.3077877464975,86.36524786790879,80.12639251887053,48.66946670352828,41.09545996561523,NaN,NaN,-5.661428571428701
1434153600,229.3,232.04,228.06,231.64,229.3,232.04,228.06,231.64,229.14200000000056,238.4176662293821,219.86633377061904,4004,6291.200000000017,4004,6291.200000000017,4004,6291.200000000017,4004,6291.200000000017,4004,6291.200000000017,228.71323139475837,228.68546093297766,229.51128470392132,233.65821760008257,0.6842267516815506,-1.4611891469837417,-2.1454158986652923,47.04842370133023,95.92487102011967,87.21951774929626,52.74413538315164,41.713241068384214,NaN,NaN,-2.6666666666667993
1434240000,231.64,234,230.94,232.09,231.64,234,230.94,232.09,228.9670000000005,237.8742040505963,220.0597959494047,3589,6191.400000000018,3589,6191.400000000018,3589,6191.400000000018,3589,6191.400000000018,3589,6191.400000000018,229.4636244181454,229.171823656838,229.7457133672012,233.60220982865104,0.8550311936593182,-1.0766269065911445,-1.9316581002504627,51.64583878006305,100,94.09670629600949,53.54199459506591,42.68006568618323,NaN,NaN,-1.6595238095239324
1434326400,232.08,237.09,231.55,235.92,232.08,237.09,231.55,235.92,228.97750000000056,237.91691133402333,220.0380886659778,10479,6287.8000000000175,10479,6287.8000000000175,10479,6287.8000000000175,10479,6287.8000000000175,10479,6287.8000000000175,230.89837454744642,230.1358488487183,230.3070121520011,233.68498804905636,1.1792981714159538,-0.45753538598052046,-1.6368335573964743,65.00502425222636,100,98.64162367337322,59.768044976673295,44.50370282223431,NaN,NaN,2.843809523809398
1434412800,236,252.05,234.35,250.09,236,252.05,234.35,250.09,229.7235000000005,242.33956638374187,217.10743361625916,17899,6756.650000000018,17899,6756.650000000018,17899,6756.650000000018,17899,6756.650000000018,17899,6756.650000000018,235.16318020356945,232.98644187032997,232.10546559272828,234.27088133301862,2.2399406675301203,1.163092277016176,-1.0768483905139443,77.02208115807976,100,100,73.7724687355467,47.112386747831856,NaN,NaN,17.631428571428444
1434499200,250.02,257.39,243.2,247.76,250.02,257.39,243.2,247.76,230.28850000000048,244.91297301611345,215.6640269838875,16928,7355.350000000018,16928,7355.350000000018,16928,7355.350000000018,16928,7355.350000000018,16928,7355.350000000018,237.96247349166512,235.09695017456855,233.52860508429845,234.7526355711251,2.6484317094452416,2.233691246292608,-0.4147404631526338,79.70470559098148,96.32785329765933,98.77595109921977,69.48913637011466,49.48480061950541,NaN,NaN,15.809523809523682
1434585600,247.76,251.58,240,248.4,247.76,251.58,240,248.4,230.90700000000047,247.37992821568406,214.43407178431687,11106,7604.700000000017,11106,7604.700000000017,11106,7604.700000000017,11106,7604.700000000017,11106,7604.700000000017,240.28192382685066,236.9973858639159,234.88055007663496,235.24004144358491,2.8102552286749365,3.098078572691037,0.2878233440161003,74.72157657681578,93.00068717618574,96.44284682461502,70.00431166297042,51.99288046641368,NaN,NaN,17.08142857142846
1434672000,248.45,249.93,242.14,243.7,248.45,249.93,242.14,243.7,231.4865000000005,248.87778549012518,214.0952145098758,6731,7732.900000000018,6731,7732.900000000018,6731,7732.900000000018,6731,7732.900000000018,6731,7732.900000000018,241.04149630977273,237.95490216907078,235.68231825148632,235.54218282059975,2.4617978022420544,3.3650705968186685,0.903272794576614,75.32804318197522,82.3917420287721,90.5734275008724,61.757387362905476,53.71049861936692,NaN,NaN,12.60523809523795
1434758400,243.75,245.56,239.93,244.76,243.75,245.56,239.93,244.76,232.2790000000005,250.5506741433014,214.00732585669962,4379,7736.250000000017,4379,7736.250000000017,4379,7736.250000000017,4379,7736.250000000017,4379,7736.250000000017,241.86783046315657,238.92705900206067,236.50756204680576,235.8713905770069,2.173751687372744,3.620462403792544,1.4467107164198,71.78836551060093,76.39423648322752,83.92888856272846,62.82117650157674,55.41893932428677,NaN,NaN,13.793809523809387
1434844800,244.65,245,241.06,243.64,244.65,245,241.06,243.64,233.2855000000005,251.73102246478803,214.83997753521297,1894,7223.950000000017,1894,7223.950000000017,1894,7223.950000000017,1894,7223.950000000017,1894,7223.950000000017,242.26164591578845,239.6003362874806,237.15596549709613,236.1488409135424,1.794593138622191,3.6899521396975388,1.8953590010753478,72.52178957793073,64.3258469501788,74.37060848739281,60.893751153356135,57.19556071283004,NaN,NaN,12.985714285714096
1434931200,243.6,247.99,242.64,246,243.6,247.99,242.64,246,234.3265000000005,253.17044998398566,215.48255001601532,5149,7096.350000000018,5149,7096.350000000018,5149,7096.350000000018,5149,7096.350000000018,5149,7096.350000000018,243.09239126783547,240.51457396069765,237.95996863372375,236.50066802377302,1.5961984284249873,3.890607036606582,2.2944086081815946,71.71138543732712,62.58214223268224,67.76740855536286,63.43920811334027,58.4225297993607,NaN,NaN,15.629999999999853
1435017600,245.99,247.25,242.14,243.74,245.99,247.25,242.14,243.74,235.3000000000005,253.9761826934462,216.6238173065548,4929,7054.250000000017,4929,7054.250000000017,4929,7054.250000000017,4929,7054.250000000017,4929,7054.250000000017,243.23630431942757,240.9753491091694,238.48542603065795,236.75921559435255,1.2230275028620694,3.8231929867591816,2.600165483897112,65.9184884383672,55.12863371562213,60.678874299494396,59.44857185551431,59.301397806826444,NaN,NaN,13.82666666666654
1435104000,243.85,243.99,238.2,240.19,243.85,243.99,238.2,240.19,236.16000000000048,254.05739087127,218.26260912873096,6714,7151.250000000017,6714,7151.250000000017,6714,7151.250000000017,6714,7151.250000000017,6714,7151.250000000017,242.55934780399923,240.86315637928806,238.64038730059812,236.88174360883997,0.6747601546427653,3.443615677200569,2.7688555225578035,65.40525021395008,44.62171029529452,54.1108287478663,53.7309728669436,59.861580905570236,NaN,NaN,10.568095238095083
1435190400,240.19,242.9,239.18,241.98,240.19,242.9,239.18,241.98,237.0390000000005,254.2535576765409,219.8244423234601,4983,6982.200000000017,4983,6982.200000000017,4983,6982.200000000017,4983,6982.200000000017,4983,6982.200000000017,242.43060384755495,241.0227054679612,238.9439884550892,237.06382419423855,0.3847352511502975,3.2497745864956755,2.865039335345378,65.57680409103983,33.411424121513164,44.38725604414327,56.02745579775887,60.43629157703184,NaN,NaN,12.697619047618844
1435276800,242.08,243.44,240,242.98,242.08,243.44,240,242.98,237.9385000000005,254.40446523131766,221.47253476868332,5263,7108.250000000017,5263,7108.250000000017,5263,7108.250000000017,5263,7108.250000000017,5263,7108.250000000017,242.55269188143163,241.30231897253816,239.31089859553563,237.27511618730145,0.22048244983232745,3.140642397635787,2.9201599478034597,65.48186993922934,24.426919272089496,34.1533512296324,57.30244786779229,61.05293308876498,NaN,NaN,13.681904761904576
1435363200,242.98,252,242.36,251.21,242.98,252,242.36,251.21,239.3640000000005,255.2317022910998,223.49629770890118,7085,7298.3000000000175,7085,7298.3000000000175,7085,7298.3000000000175,7085,7298.3000000000175,7085,7298.3000000000175,244.47653813000238,242.71770197646129,240.3926350868506,237.77279060918355,0.6045707541062675,3.675873390436294,3.0713026363300266,66.58735245243034,37.57528323716658,31.804542210256415,66.03181485815745,62.00205305126544,NaN,NaN,21.227142857142667
1435449600,251.28,251.28,247.04,248.62,251.28,251.28,247.04,248.62,240.38650000000047,255.8679576509785,224.90504234902244,6066,7153.900000000018,6066,7153.900000000018,6066,7153.900000000018,6066,7153.900000000018,6066,7153.900000000018,245.3973074344463,243.5608874083954,241.14057735168237,238.16019094456985,0.6203290350990227,3.846713930203805,3.226384895104782,67.42979659900942,41.147264573632306,34.38315569429613,61.75300965332398,62.58855412685531,NaN,NaN,18.037619047618904
1435536000,248.63,256.94,248.3,256.04,248.63,256.94,248.3,256.04,241.75350000000049,257.6874992154819,225.81950078451908,15357,7467.350000000018,15357,7467.350000000018,15357,7467.350000000018,15357,7467.350000000018,15357,7467.350000000018,247.76235022679157,245.34361777862463,242.49507031971123,238.79875555369236,1.0418000775726601,4.528634992070607,3.486834914497947,69.08451999853008,57.862645764613966,45.52839785847095,68.12540585150481,63.18550847505755,NaN,NaN,24.889047619047517
1435622400,256.04,268,255,262.5,256.04,268,255,262.5,243.48450000000054,260.49906843410696,226.46993156589414,19873,8149.8000000000175,19873,8149.8000000000175,19873,8149.8000000000175,19873,8149.8000000000175,19873,8149.8000000000175,251.03738350972677,247.7945295245354,244.31370029064658,239.6452285696319,1.6318303801096254,5.526622889634979,3.8947925095253533,69.9450581082725,70.61676087438683,56.54222373754436,72.43191521202147,63.08975465194862,NaN,NaN,30.983809523809356
1435708800,262.58,265.25,253.81,257.62,262.58,265.25,253.81,257.62,244.9140000000005,261.6321821978042,228.1958178021968,13280,8578.300000000017,13280,8578.300000000017,13280,8578.300000000017,13280,8578.300000000017,13280,8578.300000000017,252.50018717423194,249.1981681638875,245.5233639005878,240.28718469214505,1.5691684186669868,5.856253032859087,4.2870846141921,56.95800035003108,77.82248273776317,68.76729645892131,65.25903814638986,62.78760477882541,NaN,NaN,25.50142857142842
1435795200,257.62,260.77,253.19,254.54,257.62,260.77,253.19,254.54,246.1710000000005,261.7778112053349,230.5641887946661,9780,8774.400000000018,9780,8774.400000000018,9780,8774.400000000018,9780,8774.400000000018,9780,8774.400000000018,252.95347891329152,249.96128699761783,246.34305809144345,240.79621381028272,1.2119917771106516,5.802074335580414,4.590082558469763,57.433269553698125,67.09378675826663,71.84434345680553,61.14347637879827,62.154687972813115,NaN,NaN,21.719999999999857
1435881600,254.49,256.44,252.4,255.92,254.49,256.44,252.4,255.92,247.3850000000005,262.0293156207088,232.74068437929216,9121,9030.250000000018,9121,9030.250000000018,9121,9030.250000000018,9121,9030.250000000018,9121,9030.250000000018,253.61270582144897,250.81253171224387,247.2136891740395,241.33634903134404,0.9708072357193922,5.803591603119003,4.8327843673996105,56.08525489233145,49.01813087470011,64.64480012357664,62.29096125618012,62.192800393761296,NaN,NaN,22.029047619047418
1435968000,256.06,261.28,254.05,260.2,256.06,261.28,254.05,260.2,248.79050000000046,262.66896169425934,234.91203830574156,7861,9243.850000000017,7861,9243.850000000017,7861,9243.850000000017,7861,9243.850000000017,7861,9243.850000000017,255.07654897223807,252.15359861049475,248.39426288549046,242.01005085165318,0.9978261467763909,6.080067050870099,5.082240904093708,61.103657815536394,49.762183744546064,55.29136712583761,65.67647284101022,62.39675013229227,NaN,NaN,25.425238095237944
1436054400,260.16,274.74,258.75,271.5,260.16,274.74,258.75,271.5,250.56950000000052,266.37983393065684,234.7591660693442,21300,9784.900000000018,21300,9784.900000000018,21300,9784.900000000018,21300,9784.900000000018,21300,9784.900000000018,258.72620475618515,254.91737023756693,250.49478444135497,243.063263321237,1.6372591622714259,7.1288148569329906,5.491555694661565,68.26982079867595,69.88316414742995,56.22115958889206,72.65643843822305,63.23694208121133,NaN,NaN,35.96714285714265
1436140800,271.39,278.54,267.13,268.51,271.39,278.54,267.13,268.51,251.49050000000048,269.1228571594649,233.85814284053606,19976,9888.750000000018,19976,9888.750000000018,19976,9888.750000000018,19976,9888.750000000018,19976,9888.750000000018,260.9003814770329,256.8591744893431,252.1325313103227,243.97207534547854,1.7113352779415028,7.630724792088444,5.919389514146941,71.64269905950668,80.94942175659241,66.8649232161895,68.67675466669446,63.61105254930806,NaN,NaN,32.07285714285695
1436227200,268.53,271.69,264.01,265.51,268.53,271.69,264.01,265.51,252.37800000000053,270.9326582829986,233.82334171700242,13720,9728.350000000017,13720,9728.350000000017,13720,9728.350000000017,13720,9728.350000000017,13720,9728.350000000017,261.9247411488034,258.0950067051512,253.34866482756607,244.7412869402829,1.4226347932920032,7.697683005761945,6.275048212469942,67.40333537379516,79.22224991532774,76.68494527311672,64.83926439346823,63.99610201630477,NaN,NaN,28.18809523809506
1436313600,265.67,273.24,263.01,270.63,265.67,273.24,263.01,270.63,253.4895000000005,273.5592737655138,233.4197262344872,16010,9973.550000000017,16010,9973.550000000017,16010,9973.550000000017,16010,9973.550000000017,16010,9973.550000000017,263.859243115736,259.88572003298674,254.91969529778734,245.66588383527278,1.4366440779091914,8.070853309856432,6.63420923194724,73.0371790285701,70.1167127328343,76.76279480158483,68.11396384602952,65.02345851481091,NaN,NaN,32.059523809523654
1436400000,270.41,271.98,265.92,268.92,270.41,271.98,265.92,268.92,254.7505000000005,275.3633246244636,234.1376753755374,13870,10330.500000000018,13870,10330.500000000018,13870,10330.500000000018,13870,10330.500000000018,13870,10330.500000000018,264.98385575668357,261.1763314568458,256.19245027071577,246.49638798401304,1.2005025452596767,8.134837413521836,6.93433486826216,66.520600761351,62.47144412497184,70.60346892437798,65.90620992452932,65.72908380958023,NaN,NaN,29.11523809523794
1436486400,268.98,294.71,268.63,285.23,268.98,294.71,268.63,285.23,256.7740000000005,280.7395647961603,232.8084352038407,29121,11567.600000000017,29121,11567.600000000017,29121,11567.600000000017,29121,11567.600000000017,29121,11567.600000000017,269.482998921865,264.6125698201535,258.8322275188325,247.8797312702983,1.9672083697778895,9.393345330484522,7.426136960706632,70.85774990873608,76.23979593524005,69.60931759768208,74.42198058775891,66.95190757529214,NaN,NaN,44.09809523809511
